task_id,pair_type,pair_idx,grid_type,matrix_cluster,distance_to_centroid
a09f6c25,train,1,output,5,7.987097441489769
66ac4c3b,train,0,input,5,8.003459262231672
d6542281,train,0,output,5,8.02278699758469
e760a62e,train,2,output,5,8.023165266126163
a644e277,train,0,input,5,8.025725682707389
68bc2e87,train,1,input,5,8.03280962488859
4290ef0e,train,0,input,5,8.034292686552647
fc10701f,test,0,output,5,8.036417971549847
9b5080bb,train,2,input,5,8.043028435794005
9841fdad,train,0,input,5,8.051018344429902
9b5080bb,train,2,output,5,8.054966262928513
a57f2f04,test,0,input,5,8.106208262312908
256b0a75,train,2,output,5,8.106658946739536
a09f6c25,train,1,input,5,8.109309066661138
de493100,train,0,input,5,8.110584943957324
84ba50d3,test,0,output,5,8.114446010669706
eb5a1d5d,train,1,input,5,8.13811264421453
f8cc533f,test,0,output,5,8.162056365764139
bf699163,train,0,input,5,8.162234196294376
b71a7747,test,0,output,5,8.194921284600065
3ad05f52,test,0,output,5,8.208883737790192
d07ae81c,test,0,output,5,8.21373980568438
ecb67b6d,test,0,output,5,8.224957808463259
aee291af,train,2,input,5,8.248493873082605
2ccd9fef,test,1,input,5,8.250392084148157
ce602527,train,0,input,5,8.299317272672265
06df4c85,train,0,input,5,8.315300772057691
66ac4c3b,train,1,input,5,8.334283699321475
aee291af,test,0,input,5,8.342095593203007
ecb67b6d,test,0,input,5,8.344970469003975
92e50de0,train,2,output,5,8.354156037069844
22208ba4,train,2,output,5,8.364494192346168
da6e95e5,test,0,input,5,8.372782401946392
1d0a4b61,train,1,input,5,8.388992086021677
c3fa4749,test,0,output,5,8.390864948216237
458e3a53,train,0,input,5,8.4040906362502
9f236235,test,0,input,5,8.404648104524165
34cfa167,train,1,input,5,8.40661414355209
a09f6c25,train,2,output,5,8.415143428345337
ce602527,test,0,input,5,8.433281345221136
a2d730bd,train,0,input,5,8.440226003183485
83302e8f,train,2,output,5,8.449154016473555
1b59e163,train,1,output,5,8.465145786666085
ce602527,train,1,input,5,8.479170575659017
319f2597,train,1,input,5,8.480483458568292
22208ba4,train,2,input,5,8.500065643795564
25e02866,test,0,input,5,8.514830716167689
d6542281,train,0,input,5,8.527858719417011
05a7bcf2,train,0,output,5,8.533622278268737
a09f6c25,train,2,input,5,8.53804869513937
39e1d7f9,train,1,output,5,8.541856487649842
15113be4,train,1,output,5,8.558695992801896
a2d730bd,train,0,output,5,8.582017918927288
1b59e163,test,0,output,5,8.58504597762652
1b59e163,train,1,input,5,8.585395618683947
15113be4,train,1,input,5,8.587271159295538
ea959feb,test,0,output,5,8.595823793999864
d07ae81c,test,0,input,5,8.60556550925326
da6e95e5,train,0,input,5,8.61145404366098
6cbe9eb8,test,0,input,5,8.612743635886892
a57f2f04,train,2,input,5,8.63065984533881
1b59e163,train,0,output,5,8.634598474698512
a57f2f04,train,0,input,5,8.639030017188112
06df4c85,train,2,input,5,8.671504741869361
68bc2e87,train,0,input,5,8.675783540341348
42f83767,test,0,output,5,8.67640876973757
db93a21d,test,0,output,5,8.712865315648946
b74ca5d1,test,1,output,5,8.754607399459795
8731374e,train,1,input,5,8.757546733886521
2ccd9fef,test,0,input,5,8.758193232927079
da6e95e5,train,1,input,5,8.75929788984264
9841fdad,test,0,input,5,8.777923350568651
319f2597,train,2,input,5,8.77878583207358
ad3b40cf,test,0,output,5,8.782303963299526
1e5d6875,test,0,output,5,8.78740491623133
319f2597,train,0,input,5,8.791596679331718
890034e9,test,0,output,5,8.796525688611304
c3fa4749,train,2,output,5,8.802556492349169
996ec1f3,train,1,input,5,8.810164725194412
319f2597,test,0,input,5,8.816816906903538
bc93ec48,test,0,input,5,8.825586655607163
890034e9,test,0,input,5,8.831670990201314
1e5d6875,test,0,input,5,8.840816119559156
996ec1f3,train,0,input,5,8.841228744376139
de1cd16c,test,0,input,5,8.846118279998734
ad3b40cf,test,0,input,5,8.863803061149586
bf699163,train,1,input,5,8.86594260907439
bc93ec48,test,0,output,5,8.871853113505837
256b0a75,test,0,output,5,8.87885430886997
1b59e163,train,0,input,5,8.879486346939636
68bc2e87,test,0,input,5,8.899221209997034
9841fdad,train,0,output,5,8.906404325105774
e760a62e,train,1,output,5,8.91401464261587
ac6f9922,train,2,input,5,8.914367048542628
5833af48,test,0,output,5,8.940615337728198
2b9ef948,test,1,output,5,8.943921266054735
762cd429,train,2,output,5,8.955018983247236
2ccd9fef,train,0,input,5,8.960567329769425
9f41bd9c,test,0,output,5,8.962143795295317
e729b7be,test,0,input,5,8.962874866317776
652646ff,test,0,input,5,8.974934584668521
c3fa4749,train,2,input,5,8.975983838001088
ce602527,train,3,input,5,8.979295364023656
1b59e163,test,0,input,5,9.001616487114815
22208ba4,train,1,output,5,9.013071957001708
ff805c23,train,1,input,5,9.019654849173648
9f41bd9c,test,0,input,5,9.042555249088
f823c43c,test,0,output,5,9.049078523304928
83b6b474,train,1,input,5,9.05153676640871
ba1aa698,train,0,input,5,9.055276387476319
b74ca5d1,train,0,output,5,9.055766064419863
342ae2ed,test,0,input,5,9.06292188382187
890034e9,train,1,output,5,9.065098348136823
264363fd,train,1,input,5,9.109025970242241
890034e9,train,1,input,5,9.112201055414527
e729b7be,train,2,input,5,9.120066876613125
22208ba4,train,1,input,5,9.121597613386228
963c33f8,train,0,input,5,9.130424639200118
06df4c85,train,1,output,5,9.143372319190288
99caaf76,test,0,output,5,9.143923850832094
642d658d,train,0,input,5,9.145033877227949
90c28cc7,test,0,input,5,9.15506147100899
e729b7be,train,0,input,5,9.159594219450028
458e3a53,train,1,input,5,9.159727609316654
e729b7be,train,2,output,5,9.172500822907166
8731374e,test,0,input,5,9.183230411754543
9f41bd9c,train,0,input,5,9.194668481506975
f823c43c,train,1,input,5,9.195774081305473
ac6f9922,train,0,input,5,9.198893967541128
256b0a75,train,0,output,5,9.19939861997464
342ae2ed,train,0,input,5,9.203067304052404
4ff4c9da,train,2,input,5,9.203388502460612
4ff4c9da,train,2,output,5,9.203388502460612
e729b7be,test,0,output,5,9.21073060765851
e729b7be,train,0,output,5,9.222898272177396
c6141b15,test,0,input,5,9.238940480697703
42f14c03,train,1,input,5,9.244374074649526
2ccd9fef,train,1,input,5,9.24559030053429
c3fa4749,train,1,output,5,9.246146471608638
963c33f8,train,2,output,5,9.249459231065368
42f14c03,train,2,input,5,9.252609479391532
99caaf76,test,0,input,5,9.261270055600257
df978a02,test,0,output,5,9.262919695251574
342ae2ed,train,1,input,5,9.263284122025672
ba1aa698,train,2,input,5,9.272556390304162
df978a02,train,1,output,5,9.273360997216823
f823c43c,test,0,input,5,9.277538416209495
42f14c03,test,0,input,5,9.28435088215577
df978a02,train,1,input,5,9.290492763173763
d749d46f,train,1,output,5,9.293225827325406
c3fa4749,train,1,input,5,9.302508347974415
ea959feb,train,0,output,5,9.316232708899227
df978a02,test,0,input,5,9.32704600546054
fc4aaf52,test,0,output,5,9.328508984626847
39e1d7f9,train,1,input,5,9.33444024579205
d753a70b,train,0,output,5,9.341350635412066
25e02866,train,1,input,5,9.346660787498909
aee291af,train,1,input,5,9.3497311652355
963c33f8,train,0,output,5,9.35081744515805
963c33f8,train,2,input,5,9.355335371588069
fc4aaf52,train,1,output,5,9.360702347800876
ad3b40cf,train,1,output,5,9.369170838354114
342ae2ed,test,0,output,5,9.374154350739849
6ca952ad,train,2,input,5,9.388048904951331
984d8a3e,test,0,output,5,9.388437589836357
342ae2ed,train,2,input,5,9.39626929661523
df978a02,train,0,input,5,9.396903333083532
fc4aaf52,train,1,input,5,9.397231956854196
2c608aff,train,2,output,5,9.401099266324499
a2d730bd,train,2,input,5,9.420737088563614
22806e14,train,0,input,5,9.422162815560677
aee291af,train,0,input,5,9.426349719673947
db93a21d,train,2,output,5,9.426886518844793
d753a70b,train,0,input,5,9.429497888436215
22806e14,train,2,input,5,9.431361656385592
22806e14,train,2,output,5,9.43243855931559
6ca952ad,train,2,output,5,9.438765282151714
df978a02,train,0,output,5,9.441150530324725
1c786137,train,1,input,5,9.44442247429681
e6721834,test,0,input,5,9.447139024241292
342ae2ed,train,1,output,5,9.452883456699025
ce602527,train,2,input,5,9.45305575401052
c6141b15,train,2,output,5,9.455049088720598
ad3b40cf,train,1,input,5,9.456133848853003
c6141b15,test,0,output,5,9.469728020263029
538b439f,test,0,input,5,9.475743388174628
c6141b15,train,0,input,5,9.481917295522354
13f06aa5,test,0,input,5,9.486769288168345
fc10701f,test,0,input,5,9.487896607726226
caa06a1f,test,0,input,5,9.491138558673894
256b0a75,train,1,output,5,9.491786913812447
90c28cc7,train,1,input,5,9.502893992012556
6ffe8f07,train,1,output,5,9.50425152871608
22806e14,test,0,input,5,9.50795336989043
22806e14,test,0,output,5,9.509622896171388
83eb0a57,test,0,input,5,9.512447895315324
fc4aaf52,test,0,input,5,9.514201500307303
c6141b15,train,0,output,5,9.521736001453593
aa62e3f4,train,0,input,5,9.525450305658792
2c608aff,test,0,input,5,9.530633450938002
e6721834,train,1,input,5,9.53353353331149
52df9849,test,0,output,5,9.534572790851046
963c33f8,test,0,output,5,9.537467336027031
522fdd07,train,3,input,5,9.542636743226554
5623160b,test,0,output,5,9.55393848267332
5623160b,test,0,input,5,9.55612614899028
d753a70b,train,2,output,5,9.5575451866102
230f2e48,test,0,output,5,9.566765511332262
a2d730bd,train,2,output,5,9.57528383279008
d753a70b,train,2,input,5,9.579952752443203
963c33f8,test,0,input,5,9.585777499915455
981add89,train,0,input,5,9.58869218591424
b8825c91,train,2,output,5,9.589440276997742
52df9849,test,0,input,5,9.592777330999752
17829a00,test,0,output,5,9.593592648698355
22806e14,train,0,output,5,9.596226136692689
20818e16,test,0,input,5,9.5985360571145
342ae2ed,train,2,output,5,9.604053235885136
b2862040,test,0,output,5,9.605511635353148
9f41bd9c,train,1,input,5,9.608025883385315
9841fdad,test,0,output,5,9.613198771957562
42f14c03,train,0,input,5,9.614758125519284
48634b99,train,2,output,5,9.622340639656768
58c02a16,test,0,input,5,9.641096042979834
396d80d7,train,1,output,5,9.641322698148697
92e50de0,test,0,input,5,9.643056633409914
b8825c91,test,0,output,5,9.64367769906637
668eec9a,train,0,input,5,9.652259283880529
342ae2ed,train,0,output,5,9.656204725244054
522fdd07,train,0,input,5,9.657923134925396
3d588dc9,train,0,output,5,9.658044971209092
230f2e48,test,0,input,5,9.662875908532202
df978a02,train,2,output,5,9.663050686581276
df978a02,train,2,input,5,9.666028601603694
b8825c91,train,2,input,5,9.667201078856587
b8825c91,train,1,input,5,9.677819728424613
b8825c91,train,1,output,5,9.678200234888024
22806e14,train,1,input,5,9.680119690234886
d753a70b,train,1,input,5,9.685683098137849
d753a70b,train,1,output,5,9.685683098137849
db93a21d,train,0,output,5,9.68901034812099
3ad05f52,train,2,output,5,9.68922773744252
878187ab,train,1,output,5,9.69609984598747
48634b99,train,0,output,5,9.697279801307255
48634b99,test,0,input,5,9.697279801307255
48634b99,test,0,output,5,9.697279801307255
f8cc533f,train,2,output,5,9.705758484757459
06df4c85,train,1,input,5,9.70691932275501
878187ab,train,0,output,5,9.708176139145666
b2862040,test,0,input,5,9.708473358590032
52df9849,train,0,input,5,9.710003649708483
52df9849,train,0,output,5,9.710003649708483
522fdd07,test,0,input,5,9.713254808681018
b8825c91,test,0,input,5,9.71643807448873
2b9ef948,train,0,output,5,9.716875648047669
522fdd07,train,0,output,5,9.720353086538754
469497ad,test,0,output,5,9.72093717098611
41ace6b5,test,0,input,5,9.725533329257543
17829a00,train,1,output,5,9.732436443197066
984d8a3e,test,0,input,5,9.7339868832146
3d588dc9,test,0,output,5,9.74223167265242
4290ef0e,train,1,input,5,9.751571022532351
b74ca5d1,train,2,output,5,9.752010081791035
dce56571,test,0,input,5,9.760393534818053
2f0c5170,train,0,input,5,9.762105260885521
fe45cba4,test,0,input,5,9.762449573723721
3d588dc9,train,1,output,5,9.764228037211652
d753a70b,test,0,output,5,9.765398799740636
52df9849,test,1,input,5,9.766176111193651
52df9849,test,1,output,5,9.767886401944704
17829a00,train,0,output,5,9.768689633397303
de1cd16c,train,2,input,5,9.771566817180776
996ec1f3,test,0,input,5,9.773869664560447
7acdf6d3,test,0,input,5,9.777058504925973
b74ca5d1,test,1,input,5,9.784771576373444
d753a70b,test,0,input,5,9.786912025549025
668eec9a,train,1,input,5,9.790443176451634
b71a7747,train,0,input,5,9.797444511279783
48634b99,train,2,input,5,9.798456654365866
e9c9d9a1,train,2,output,5,9.806995744731514
7039b2d7,test,0,input,5,9.811678138527213
22806e14,train,1,output,5,9.812950145609342
396d80d7,train,1,input,5,9.814711013342583
522fdd07,train,1,output,5,9.818221751586119
a04b2602,test,0,output,5,9.840434604695217
668eec9a,test,0,input,5,9.841139670697636
92e50de0,train,1,input,5,9.845200280312486
b8825c91,train,0,output,5,9.854077654776955
c3202e5a,train,2,input,5,9.863021138865586
52df9849,train,1,output,5,9.867353107683863
b745798f,test,0,input,5,9.868322183289363
b8825c91,train,0,input,5,9.869012491823224
522fdd07,train,2,input,5,9.870975477443412
6ca952ad,train,1,input,5,9.875982798047595
fe45cba4,test,0,output,5,9.882340227145644
1d61978c,train,0,output,5,9.885194480666813
264363fd,train,0,input,5,9.88771847119075
e4941b18,test,0,input,5,9.891585676348477
e4941b18,test,0,output,5,9.891585676348477
9841fdad,train,1,input,5,9.894875902519466
890034e9,train,2,output,5,9.903885150664568
fc10701f,train,2,input,5,9.91099607931152
6ffe8f07,test,0,output,5,9.912398310423933
17b866bd,test,0,output,5,9.9144669180917
db118e2a,train,1,output,5,9.916725225643038
b8825c91,train,3,output,5,9.918020641501661
db118e2a,train,0,output,5,9.920886423931304
6ca952ad,train,1,output,5,9.924205965069781
538b439f,train,1,input,5,9.92482191570829
c6141b15,train,2,input,5,9.93492839637269
9f41bd9c,train,0,output,5,9.935202925087761
7acdf6d3,test,0,output,5,9.937157316749758
543a7ed5,test,0,input,5,9.941421777811435
ba1aa698,train,1,input,5,9.954103535213587
7c9b52a0,train,1,input,5,9.964788731983885
522fdd07,train,2,output,5,9.966878043552299
543a7ed5,test,0,output,5,9.969153005675388
20818e16,train,0,input,5,9.971509634127276
7d7772cc,train,1,input,5,9.97205421665476
7d7772cc,train,1,output,5,9.97205421665476
f8cc533f,train,2,input,5,9.972073828607446
543a7ed5,train,1,output,5,9.980942962777828
522fdd07,train,3,output,5,9.981947748774997
1d61978c,train,0,input,5,9.985272710254504
52df9849,train,1,input,5,9.986341145349657
aa62e3f4,train,0,output,5,9.987792200117244
b8825c91,train,3,input,5,9.988333856969659
2f0c5170,train,2,input,5,9.990644112786425
db118e2a,train,3,output,5,9.994443478009917
fd096ab6,test,0,output,5,9.99764012187808
17b866bd,test,1,output,5,10.000979935127056
6aa20dc0,train,2,input,5,10.001164702530724
e39e9282,train,2,input,5,10.00893062659928
7c9b52a0,train,2,input,5,10.020191344089836
db118e2a,train,2,output,5,10.04114911323624
9772c176,train,1,output,5,10.044691086490513
b74ca5d1,train,1,output,5,10.054262264119389
d07ae81c,train,1,output,5,10.05657188174755
83eb0a57,train,0,input,5,10.058925616755847
543a7ed5,train,1,input,5,10.06030483344843
5833af48,test,0,input,5,10.071883250771345
8a6d367c,test,0,output,5,10.073397564876263
95a58926,train,2,input,5,10.07371056474494
1be83260,test,0,output,5,10.077917715092493
e3f79277,train,1,output,5,10.081017765441366
52fd389e,train,2,output,5,10.086486392661028
396d80d7,test,0,output,5,10.087866110669843
48634b99,train,1,input,5,10.089458309269759
34cfa167,test,1,input,5,10.093548609404179
b745798f,test,0,output,5,10.094624822509136
762cd429,test,0,output,5,10.10036063261897
e3f79277,test,0,output,5,10.110519394799528
396d80d7,test,0,input,5,10.11451284747777
52fd389e,test,0,output,5,10.115676951425327
92e50de0,train,2,input,5,10.124697777347517
332202d5,train,0,input,5,10.126148359617149
e729b7be,train,1,input,5,10.126329087028148
ff805c23,test,0,input,5,10.127494638683569
878187ab,test,0,output,5,10.137800372696164
7c9b52a0,test,0,input,5,10.143246996104427
b2862040,train,2,output,5,10.148889714503154
3d588dc9,train,0,input,5,10.149722227966118
3d588dc9,train,1,input,5,10.152216292999535
e729b7be,train,1,output,5,10.155878704753691
2c608aff,train,2,input,5,10.157472396617761
41e4d17e,train,0,input,5,10.157842482466204
41e4d17e,test,0,input,5,10.157842482466204
58c02a16,test,0,output,5,10.163375528253379
d6e50e54,test,0,output,5,10.166619500229297
d6e50e54,test,0,input,5,10.169816668512627
9b4c17c4,train,3,input,5,10.171320155993898
8731374e,train,2,input,5,10.17984453668765
c803e39c,train,2,output,5,10.1804652533987
d07ae81c,train,1,input,5,10.198773403661136
f1cefba8,test,0,output,5,10.201942453042932
9841fdad,train,1,output,5,10.204693630796264
41e4d17e,test,0,output,5,10.208733895712852
543a7ed5,train,0,input,5,10.210601760829174
890034e9,train,2,input,5,10.211354923727285
af726779,test,2,output,5,10.220010416060038
963c33f8,train,1,input,5,10.224264121887154
af726779,test,2,input,5,10.225549488492556
d93c6891,test,0,output,5,10.227269399917155
41e4d17e,train,1,input,5,10.23121446307701
332202d5,train,2,input,5,10.232327229744808
e39e9282,train,2,output,5,10.234722662288728
d93c6891,test,0,input,5,10.236047576003982
5289ad53,train,2,input,5,10.238952776558675
332202d5,train,1,input,5,10.239636398963178
e3f79277,train,0,output,5,10.24211882046713
d07ae81c,train,2,output,5,10.243895100445915
b2862040,train,2,input,5,10.246392712301027
1be83260,train,0,output,5,10.252598958523848
3d588dc9,test,0,input,5,10.252606530348785
855e0971,train,3,input,5,10.25617969222839
963c33f8,train,1,output,5,10.257849091028621
41ace6b5,test,0,output,5,10.272941556713626
41e4d17e,train,1,output,5,10.273206885121471
332202d5,test,0,input,5,10.27602036041294
522fdd07,train,1,input,5,10.283965817284221
48634b99,train,1,output,5,10.286997133116694
9b4c17c4,train,3,output,5,10.287128286309153
ad7e01d0,train,2,output,5,10.28847855087643
db118e2a,test,0,output,5,10.295449650270193
855e0971,test,0,output,5,10.298363328281056
f8cc533f,train,1,output,5,10.300170614314924
48634b99,train,0,input,5,10.302094669658738
855e0971,train,3,output,5,10.302285021621643
8dab14c2,test,1,output,5,10.304130793716245
7e576d6e,train,2,input,5,10.308147682025545
fc10701f,train,2,output,5,10.313587745314736
8dab14c2,test,1,input,5,10.31629917343716
79369cc6,train,0,output,5,10.32261511788642
9f5f939b,test,0,output,5,10.324549308015774
20818e16,train,1,input,5,10.32676404801935
41e4d17e,train,0,output,5,10.330147952688305
8dab14c2,train,2,output,5,10.331148444834191
332202d5,train,1,output,5,10.332414559732278
855e0971,test,0,input,5,10.337053164836012
8dab14c2,train,2,input,5,10.341329589486376
332202d5,train,0,output,5,10.347555844371799
b7955b3c,train,0,input,5,10.349104438890778
7e576d6e,train,2,output,5,10.362189514354231
af726779,train,1,input,5,10.368800158016178
8dab14c2,test,0,input,5,10.373299556910563
f8cc533f,train,1,input,5,10.377928254018109
6ca952ad,test,0,input,5,10.378573426010387
8dab14c2,test,3,input,5,10.38059669475928
